X03.07.2018,X14.49.44,X0.001233,X0.000733,X0.003226,X0.001290,X0.002350,X0.000807,X0.002374,X0.415148,X211.931476,X209.731352,X206.512412,X206.383755,X
12-12-2020,15:36:20,-0.018749,-0.012831,0.116013,-0.018491,1.314483,4.919396,-2.107357,0.456753,-637.155126,682.742126,772.48897,602.670898,0.512784
12-12-2020,15:36:21,-0.014041,-0.014596,0.115607,-0.016237,1.316414,4.841876,-2.11178,0.456214,-637.151784,681.744614,769.72242,603.25821,0.513525
12-12-2020,15:36:22,-0.01614,-0.014355,0.118791,-0.015583,1.31211,4.79555,-2.105483,0.456382,-637.093722,679.250416,768.853983,604.170925,0.513036
12-12-2020,15:36:23,-0.01927,-0.016203,0.118195,-0.016248,1.315788,4.775284,-2.113676,0.455437,-637.171,681.864917,770.758362,603.459133,0.513991
12-12-2020,15:36:24,-0.01634,-0.016502,0.122843,-0.013904,1.31831,4.754266,-2.114466,0.455799,-637.153455,683.527854,771.161878,606.954184,0.513937
12-12-2020,15:36:25,-0.01456,-0.01508,0.120802,-0.012128,1.317735,4.746031,-2.109241,0.455317,-637.129228,681.387464,769.414561,603.467487,0.513866
12-12-2020,15:36:26,-0.016518,-0.012797,0.126155,-0.013729,1.318,4.743222,-2.107811,0.455702,-637.150114,683.115566,770.455933,607.371485,0.513995
12-12-2020,15:36:26,-0.017494,-0.013751,0.112481,-0.0163,1.318493,4.734603,-2.113492,0.457177,-637.107506,681.754221,769.984329,605.020565,0.514453
12-12-2020,15:36:27,-0.015153,-0.014153,0.112231,-0.013221,1.319293,4.724386,-2.108779,0.453272,-637.140924,680.729557,769.702369,604.759073,0.513581
12-12-2020,15:36:28,-0.016174,-0.012079,0.110847,-0.012483,1.323487,4.710125,-2.107319,0.454828,-637.112519,680.871999,769.631357,604.431164,0.514015
12-12-2020,15:36:29,-0.018612,-0.010045,0.117776,-0.013767,1.31947,4.714999,-2.099056,0.453417,-637.133823,677.261657,765.135034,601.485412,0.513347
12-12-2020,15:36:30,-0.01484,-0.015193,0.123624,-0.018287,1.322623,4.721835,-2.103013,0.457509,-637.141342,679.194859,766.29295,603.870168,0.514723
12-12-2020,15:36:31,-0.019434,-0.017923,0.128898,-0.013967,1.325723,4.732008,-2.10562,0.45568,-637.14886,680.996062,769.606712,605.017641,0.51491
12-12-2020,15:36:32,-0.014005,-0.013374,0.126973,-0.012647,1.322097,4.732054,-2.114408,0.456264,-637.124633,681.053289,770.589186,602.644999,0.515353
12-12-2020,15:36:33,-0.015833,-0.016985,0.11557,-0.015994,1.323745,4.718452,-2.110972,0.455236,-637.120873,682.108029,769.590838,603.847611,0.51509
12-12-2020,15:36:34,-0.016991,-0.016383,0.114752,-0.012692,1.320231,4.70595,-2.112018,0.455553,-637.132987,681.039505,768.105431,602.314584,0.514026
12-12-2020,15:36:35,-0.013646,-0.012153,0.111597,-0.01795,1.316428,4.701295,-2.118213,0.454492,-637.135493,684.244242,770.72202,603.958306,0.513507
12-12-2020,15:36:36,-0.015685,-0.017319,0.118835,-0.015278,1.317683,4.711356,-2.110624,0.455308,-637.128392,680.530723,768.66768,604.272431,0.514906
12-12-2020,15:36:37,-0.018722,-0.014751,0.11583,-0.011259,1.316334,4.708245,-2.110442,0.45867,-637.144683,679.730792,766.520606,603.567322,0.514372
12-12-2020,15:36:38,-0.017542,-0.014919,0.114301,-0.016187,1.323121,4.714241,-2.111212,0.457447,-637.08662,681.89917,771.072904,604.328823,0.513488
12-12-2020,15:36:38,-0.016747,-0.017124,0.108117,-0.015997,1.325984,4.726018,-2.111264,0.455317,-637.131734,681.241263,770.412908,605.399436,0.514002
12-12-2020,15:36:39,-0.018489,-0.014113,0.105216,-0.012027,1.326413,4.745285,-2.115831,0.457603,-637.162227,682.094244,768.625073,604.909452,0.513548
12-12-2020,15:36:40,-0.017519,-0.016681,0.107988,-0.012883,1.324486,4.743962,-2.111242,0.455766,-637.136329,680.643507,767.656383,603.337577,0.513242
12-12-2020,15:36:41,-0.016129,-0.0139,0.11246,-0.017532,1.32159,4.740806,-2.106378,0.457277,-637.176848,682.207028,769.585826,604.899426,0.511815
12-12-2020,15:36:42,-0.014382,-0.014503,0.118796,-0.012781,1.321783,4.733975,-2.112787,0.459502,-637.133823,681.663576,770.212403,602.353432,0.51196
12-12-2020,15:36:43,-0.019858,-0.01802,0.129493,-0.012297,1.320438,4.721718,-2.110124,0.459871,-637.126721,679.983094,769.317233,604.659656,0.512029
12-12-2020,15:36:44,-0.016064,-0.018738,0.129892,-0.014427,1.323144,4.722297,-2.106735,0.46195,-637.138,680.602153,770.546161,604.230241,0.512022
12-12-2020,15:36:45,-0.013441,-0.014403,0.129596,-0.012754,1.321953,4.708831,-2.111044,0.459732,-637.112937,681.769259,769.064513,605.404866,0.510643
12-12-2020,15:36:46,-0.019479,-0.012786,0.124909,-0.016365,1.323772,4.708266,-2.108402,0.460887,-637.130481,680.714102,768.405353,603.193464,0.511405
12-12-2020,15:36:47,-0.018516,-0.016432,0.123585,-0.012009,1.323626,4.732632,-2.112683,0.462759,-637.116278,683.750081,771.526546,604.164242,0.510761
12-12-2020,15:36:48,-0.017364,-0.01226,0.121127,-0.017171,1.314767,4.726523,-2.10822,0.463811,-637.129228,680.025284,768.21362,601.246895,0.510114
12-12-2020,15:36:48,-0.01899,-0.014454,0.112667,-0.012801,1.317571,4.738664,-2.106329,0.464758,-637.100823,679.801804,767.77042,603.419867,0.510307
12-12-2020,15:36:49,-0.016634,-0.00997,0.110645,-0.016771,1.321002,4.749033,-2.114334,0.466183,-637.110013,682.849062,770.986854,606.997627,0.50906
12-12-2020,15:36:50,-0.018204,-0.012851,0.111036,-0.016124,1.316953,4.731181,-2.117567,0.466832,-637.130899,679.809741,768.394492,601.005036,0.508289
12-12-2020,15:36:51,-0.016843,-0.009988,0.10973,-0.015501,1.321349,4.721284,-2.108969,0.466868,-637.174341,680.577508,769.049475,605.515144,0.507628
12-12-2020,15:36:52,-0.018886,-0.014039,0.112119,-0.013918,1.320501,4.714717,-2.110755,0.469259,-637.087874,681.363237,769.250815,604.403177,0.507635
12-12-2020,15:36:53,-0.018069,-0.011647,0.112321,-0.011367,1.318348,4.712728,-2.106535,0.467549,-637.20024,677.90578,765.839725,601.331692,0.507025
12-12-2020,15:36:54,-0.016271,-0.017301,0.109202,-0.015698,1.323446,4.718807,-2.110287,0.468613,-637.165569,682.578798,769.920836,605.080299,0.506097
12-12-2020,15:36:55,-0.019452,-0.013664,0.113079,-0.012568,1.323794,4.72133,-2.114032,0.469228,-637.145936,680.275915,768.45339,603.394804,0.504574
12-12-2020,15:36:56,-0.015404,-0.016738,0.11481,-0.014609,1.317941,4.726581,-2.106767,0.469528,-637.127975,680.503989,767.696067,603.451196,0.505874
12-12-2020,15:36:57,-0.017615,-0.017254,0.119255,-0.015424,1.320346,4.72632,-2.106131,0.470647,-637.138,681.834005,770.816007,605.983824,0.505331
12-12-2020,15:36:58,-0.015143,-0.013176,0.121308,-0.0152,1.317743,4.723946,-2.106758,0.471803,-637.126304,680.552862,769.434611,604.802516,0.504448
12-12-2020,15:36:58,-0.019683,-0.013873,0.130057,-0.014641,1.318139,4.720006,-2.101517,0.471974,-637.084532,680.86824,769.885748,605.353069,0.503455
12-12-2020,15:36:59,-0.017025,-0.014746,0.122203,-0.015968,1.321606,4.740785,-2.11179,0.475362,-637.148025,683.84908,771.346927,606.411568,0.501742
12-12-2020,15:37:00,-0.017588,-0.018345,0.125898,-0.016554,1.319636,4.737715,-2.111253,0.475229,-637.131316,681.527818,770.27339,604.370595,0.502627
12-12-2020,15:37:01,-0.012923,-0.012954,0.121458,-0.015913,1.319335,4.715845,-2.11511,0.475204,-637.104165,683.07087,770.331453,603.888547,0.501798
12-12-2020,15:37:02,-0.015563,-0.010801,0.118418,-0.0154,1.31938,4.723031,-2.113642,0.475078,-637.165569,682.064168,769.060336,603.916117,0.50225
12-12-2020,15:37:03,-0.015851,-0.010711,0.11273,-0.01002,1.321594,4.725241,-2.115936,0.476984,-637.155962,682.981896,770.257517,604.683048,0.500671
12-12-2020,15:37:04,-0.014129,-0.015678,0.113868,-0.013789,1.322182,4.726811,-2.111661,0.474763,-637.118367,684.897136,772.893322,605.746142,0.500136
12-12-2020,15:37:05,-0.017382,-0.013972,0.115025,-0.015512,1.320409,4.71662,-2.104457,0.475938,-637.176012,680.287193,768.939197,603.35888,0.499934
12-12-2020,15:37:06,-0.015175,-0.01581,0.122528,-0.013338,1.325961,4.718409,-2.100723,0.478466,-637.139671,679.914171,767.621713,606.455846,0.498276
12-12-2020,15:37:07,-0.013697,-0.015925,0.116323,-0.014733,1.326648,4.730294,-2.112843,0.47966,-637.082443,684.046243,773.169851,603.090705,0.498151
12-12-2020,15:37:08,-0.018446,-0.015278,0.111374,-0.013695,1.32492,4.733576,-2.116428,0.47906,-637.188544,683.620588,772.490641,605.48465,0.4984
12-12-2020,15:37:09,-0.018397,-0.01672,0.109667,-0.015272,1.328234,4.72445,-2.113262,0.479688,-637.144683,683.821093,771.279675,606.442479,0.498399
12-12-2020,15:37:09,-0.014966,-0.010906,0.108164,-0.012186,1.325571,4.73886,-2.111385,0.481233,-637.157215,683.355337,771.418357,605.809635,0.497325
12-12-2020,15:37:10,-0.018783,-0.015071,0.103931,-0.011764,1.321826,4.720511,-2.113554,0.482522,-637.133405,681.781791,770.705729,603.259881,0.496449
12-12-2020,15:37:11,-0.01779,-0.016645,0.114406,-0.009111,1.329121,4.735686,-2.111103,0.482898,-637.130063,682.229585,770.043645,606.612908,0.496793
12-12-2020,15:37:12,-0.014095,-0.013776,0.124736,-0.013652,1.326985,4.744515,-2.112119,0.48419,-637.155962,683.569626,771.157283,607.761634,0.49565
12-12-2020,15:37:13,-0.017326,-0.014009,0.118956,-0.014941,1.321942,4.744547,-2.112064,0.484377,-637.132569,682.136851,771.041993,606.507643,0.495504
12-12-2020,15:37:14,-0.01729,-0.014611,0.121906,-0.012636,1.328956,4.735314,-2.115694,0.485275,-637.138835,683.933459,771.580014,606.401543,0.493668
12-12-2020,15:37:15,-0.01729,-0.01403,0.122255,-0.011737,1.326348,4.740487,-2.114951,0.484894,-637.168911,683.425513,771.398307,606.867299,0.49558
12-12-2020,15:37:16,-0.017029,-0.010783,0.118421,-0.01242,1.323114,4.733399,-2.116756,0.486942,-637.17643,684.281419,771.603824,603.997572,0.493341
12-12-2020,15:37:17,-0.019288,-0.015159,0.117146,-0.015911,1.321677,4.733736,-2.115171,0.486845,-637.16724,683.123503,771.521951,605.558169,0.494045
12-12-2020,15:37:18,-0.017032,-0.013091,0.117802,-0.016116,1.326583,4.734854,-2.114672,0.489369,-637.11419,683.750498,771.632647,605.910306,0.493281
12-12-2020,15:37:19,-0.015388,-0.017351,0.118641,-0.01632,1.329098,4.724076,-2.110736,0.488008,-637.17643,680.988961,770.564123,603.84051,0.491786
12-12-2020,15:37:19,-0.013237,-0.017461,0.114293,-0.015779,1.325463,4.736767,-2.118997,0.489353,-637.091215,683.648993,771.698229,604.847629,0.492185
12-12-2020,15:37:20,-0.0126,-0.016511,0.118431,-0.01381,1.321835,4.7303,-2.115566,0.489824,-637.115443,683.006542,772.017366,604.13709,0.491459
12-12-2020,15:37:21,-0.016363,-0.014549,0.121956,-0.014483,1.318794,4.728835,-2.107734,0.492797,-637.137582,682.065004,770.666881,604.105343,0.490332
12-12-2020,15:37:22,-0.015797,-0.013758,0.118814,-0.015157,1.324563,4.741705,-2.10581,0.493162,-637.099987,683.480234,771.186523,605.913647,0.491005
12-12-2020,15:37:23,-0.014061,-0.016437,0.1084,-0.015098,1.320855,4.720403,-2.113581,0.492691,-637.114608,683.809814,771.437154,605.639624,0.489228
12-12-2020,15:37:24,-0.015566,-0.016093,0.109535,-0.01279,1.319931,4.70704,-2.112337,0.494306,-637.153455,686.176608,774.541639,605.380638,0.489873
12-12-2020,15:37:25,-0.014277,-0.012361,0.114046,-0.015112,1.318792,4.70851,-2.115319,0.496723,-637.12881,681.654386,770.897044,604.412367,0.490033
12-12-2020,15:37:26,-0.014961,-0.016008,0.120826,-0.014847,1.324518,4.745806,-2.118914,0.494269,-637.118785,686.248038,775.520354,606.251582,0.489244
12-12-2020,15:37:27,-0.016289,-0.013963,0.128943,-0.014427,1.324574,4.724466,-2.111579,0.495137,-637.128392,683.732537,771.352358,605.977141,0.488658
12-12-2020,15:37:28,-0.018267,-0.013414,0.128463,-0.018916,1.325133,4.740757,-2.114491,0.495198,-637.158886,684.489025,772.890815,604.565669,0.490346
12-12-2020,15:37:29,-0.015092,-0.014829,0.130123,-0.013981,1.32994,4.742211,-2.121518,0.496007,-637.149696,687.640712,775.753859,609.777127,0.488505
12-12-2020,15:37:29,-0.016558,-0.013956,0.129813,-0.015949,1.325488,4.725917,-2.116289,0.496269,-637.133823,684.613923,772.973524,607.90157,0.488786
12-12-2020,15:37:30,-0.018028,-0.013255,0.123498,-0.012251,1.323469,4.732314,-2.120059,0.495498,-637.178101,686.337012,774.971472,607.070728,0.488127
12-12-2020,15:37:31,-0.017095,-0.014218,0.124225,-0.012999,1.327369,4.721709,-2.114446,0.493895,-637.166405,685.905091,773.36242,605.965444,0.488384
12-12-2020,15:37:32,-0.012586,-0.014012,0.121518,-0.014483,1.330739,4.735199,-2.110837,0.496811,-637.11419,684.900895,772.339427,608.30634,0.48777
12-12-2020,15:37:33,-0.020042,-0.018637,0.122722,-0.015846,1.32694,4.750432,-2.111973,0.495297,-637.122126,683.373716,772.719133,607.932064,0.487648
12-12-2020,15:37:34,-0.014924,-0.01281,0.124285,-0.014391,1.328281,4.74989,-2.114408,0.496931,-637.122962,684.088015,772.270921,604.713124,0.486656
12-12-2020,15:37:35,-0.016309,-0.01846,0.120469,-0.012328,1.326671,4.740307,-2.1083,0.497901,-637.139671,681.795158,769.643471,607.833064,0.486731
12-12-2020,15:37:36,-0.015958,-0.015177,0.114474,-0.013226,1.324951,4.745191,-2.113671,0.499008,-637.125886,682.671531,771.294712,606.030191,0.486533
12-12-2020,15:37:37,-0.013426,-0.014807,0.112108,-0.013414,1.32322,4.729922,-2.103309,0.498914,-637.111683,679.439225,767.97552,607.020602,0.48692
12-12-2020,15:37:38,-0.016129,-0.016511,0.112861,-0.013688,1.322793,4.739087,-2.110797,0.498169,-637.094139,681.860739,770.709071,605.124995,0.486628
12-12-2020,15:37:39,-0.01649,-0.016482,0.101308,-0.016499,1.324612,4.729294,-2.111956,0.49915,-637.112519,682.374533,770.708653,606.599541,0.485935
12-12-2020,15:37:40,-0.015846,-0.01335,0.109257,-0.014495,1.3178,4.746594,-2.115524,0.500411,-637.143012,684.294368,771.755874,607.84309,0.4855
12-12-2020,15:37:40,-0.015813,-0.014602,0.109239,-0.021769,1.316812,4.740458,-2.115149,0.50052,-637.101241,684.553354,772.942612,605.606624,0.487076
12-12-2020,15:37:41,-0.013543,-0.015795,0.106957,-0.0159,1.317815,4.733886,-2.120299,0.501894,-637.104165,683.322337,770.826868,608.646362,0.486298
12-12-2020,15:37:42,-0.014182,-0.015538,0.112365,-0.016731,1.322748,4.741725,-2.122149,0.502682,-637.122126,685.595144,772.823563,606.994285,0.486604
12-12-2020,15:37:43,-0.016161,-0.015328,0.119664,-0.014358,1.326473,4.75339,-2.124581,0.503586,-637.137582,684.777668,772.252541,608.930829,0.485322
12-12-2020,15:37:44,-0.013347,-0.01832,0.122882,-0.01394,1.330721,4.745918,-2.127866,0.502489,-637.156379,686.56634,772.930916,606.731958,0.484506
12-12-2020,15:37:45,-0.016425,-0.016342,0.120603,-0.013817,1.337248,4.75276,-2.123552,0.502597,-637.112519,686.506606,773.958086,607.655534,0.485387
12-12-2020,15:37:46,-0.015471,-0.013017,0.121426,-0.015997,1.336097,4.75905,-2.119834,0.50372,-637.152202,686.498251,773.931352,610.178972,0.484354
12-12-2020,15:37:47,-0.017744,-0.014434,0.124479,-0.013711,1.332309,4.744998,-2.119634,0.505529,-637.137582,682.520735,771.220359,605.561928,0.484179
12-12-2020,15:37:48,-0.014887,-0.012703,0.127458,-0.017505,1.333977,4.756092,-2.122758,0.503297,-637.128392,684.228369,770.964715,604.749883,0.483975
12-12-2020,15:37:49,-0.017222,-0.015132,0.128911,-0.014245,1.33034,4.749496,-2.124913,0.503371,-637.130481,683.750498,771.405408,604.457898,0.485355
12-12-2020,15:37:50,-0.015321,-0.013834,0.124867,-0.015705,1.333157,4.754007,-2.119953,0.502805,-637.157633,683.125174,770.63597,607.051513,0.483724
12-12-2020,15:37:50,-0.016253,-0.015336,0.115486,-0.015319,1.336453,4.737158,-2.117995,0.502212,-637.114608,685.19121,771.771747,605.537283,0.483281
12-12-2020,15:37:51,-0.017566,-0.01619,0.121327,-0.015153,1.336921,4.740149,-2.12421,0.501347,-637.141759,685.329475,771.940923,606.487593,0.4837
12-12-2020,15:37:52,-0.013835,-0.014721,0.112061,-0.011684,1.334092,4.74552,-2.122405,0.5028,-637.120456,684.774744,774.187414,605.967115,0.4835
12-12-2020,15:37:53,-0.016087,-0.014818,0.10333,-0.014773,1.331373,4.744559,-2.122369,0.505057,-637.105835,681.737095,770.439642,604.926996,0.483124
12-12-2020,15:37:54,-0.017097,-0.013336,0.101211,-0.013084,1.328438,4.755709,-2.114098,0.505374,-637.17643,684.076319,771.525293,604.948717,0.482739
12-12-2020,15:37:55,-0.019032,-0.015527,0.104429,-0.012741,1.332612,4.761322,-2.1228,0.505639,-637.109595,682.615139,770.717008,606.607896,0.48207
12-12-2020,15:37:56,-0.01588,-0.01162,0.103886,-0.012159,1.329084,4.761807,-2.123939,0.506142,-637.166405,681.08796,769.209461,608.706932,0.482885
12-12-2020,15:37:57,-0.013899,-0.015866,0.105948,-0.017191,1.333277,4.779177,-2.128418,0.507318,-637.126304,686.867097,775.317343,607.230296,0.482011
12-12-2020,15:37:58,-0.013466,-0.016066,0.105502,-0.017791,1.335767,4.761367,-2.124453,0.506483,-637.09957,683.565031,771.74919,608.176429,0.482444
12-12-2020,15:37:59,-0.014539,-0.016347,0.102019,-0.014474,1.337807,4.756414,-2.119388,0.506378,-637.127557,683.686587,771.100056,607.947101,0.483906
12-12-2020,15:38:00,-0.013305,-0.017589,0.106706,-0.014108,1.336083,4.747712,-2.121756,0.509805,-637.11962,683.923016,770.907905,605.584067,0.482597
12-12-2020,15:38:00,-0.010916,-0.016886,0.112011,-0.016511,1.336078,4.760584,-2.118143,0.506816,-637.130899,682.638531,769.49351,607.071146,0.482346
12-12-2020,15:38:01,-0.018217,-0.014447,0.116871,-0.013853,1.334911,4.762071,-2.121932,0.506774,-637.163063,681.08253,769.211132,604.417797,0.481937
12-12-2020,15:38:02,-0.015321,-0.012544,0.118203,-0.014111,1.336696,4.749327,-2.123799,0.506225,-637.137164,683.239211,772.00567,605.828015,0.482958
12-12-2020,15:38:03,-0.015781,-0.012631,0.116,-0.015653,1.33886,4.741653,-2.121869,0.50535,-637.120873,681.059973,768.341024,606.008052,0.482961
12-12-2020,15:38:04,-0.017597,-0.013671,0.113341,-0.013832,1.337724,4.759928,-2.122798,0.507417,-637.150949,684.654441,772.170668,607.214423,0.483036
12-12-2020,15:38:05,-0.01639,-0.016024,0.109189,-0.014272,1.340475,4.765231,-2.129774,0.507116,-637.127139,684.224609,773.165256,607.230714,0.481617
12-12-2020,15:38:06,-0.015873,-0.015213,0.110828,-0.015653,1.337601,4.759295,-2.126958,0.507795,-637.132987,683.066693,770.017329,606.926615,0.482937
12-12-2020,15:38:07,-0.01553,-0.016742,0.117054,-0.012031,1.340847,4.761948,-2.12587,0.508782,-637.101658,686.697921,773.42466,607.137563,0.483524
12-12-2020,15:38:08,-0.012483,-0.014391,0.116126,-0.015314,1.336233,4.751763,-2.124702,0.509433,-637.150949,686.964425,774.509893,609.678545,0.482171
12-12-2020,15:38:09,-0.018639,-0.014311,0.107681,-0.015123,1.332262,4.7453,-2.118182,0.511385,-637.155962,684.445582,771.99272,605.903622,0.482478
12-12-2020,15:38:10,-0.016892,-0.015637,0.11482,-0.014472,1.334745,4.737411,-2.113907,0.510838,-637.094139,681.501501,769.817242,607.864393,0.481933
12-12-2020,15:38:10,-0.013587,-0.012579,0.112294,-0.015202,1.336267,4.757998,-2.114138,0.510924,-637.143848,683.604297,771.299725,607.559041,0.48209
12-12-2020,15:38:11,-0.015936,-0.016374,0.1215,-0.011764,1.334916,4.751586,-2.119201,0.510144,-637.173924,684.294786,771.102144,607.594547,0.480274
12-12-2020,15:38:12,-0.017824,-0.017791,0.123829,-0.01449,1.327699,4.746452,-2.115515,0.509934,-637.104165,678.491839,766.587441,605.067349,0.48047
12-12-2020,15:38:13,-0.016378,-0.014535,0.121306,-0.014191,1.329286,4.753225,-2.119098,0.508955,-637.125886,682.836948,768.997678,606.519339,0.482226
12-12-2020,15:38:14,-0.01478,-0.012433,0.118675,-0.013421,1.327333,4.758397,-2.118308,0.511911,-637.195645,682.994428,770.360276,604.870186,0.484409
12-12-2020,15:38:15,-0.015083,-0.011737,0.113401,-0.018138,1.327371,4.766085,-2.121548,0.513746,-637.171835,684.608075,771.232055,604.973363,0.481136
12-12-2020,15:38:16,-0.018769,-0.01451,0.115313,-0.016493,1.331307,4.774729,-2.124532,0.510545,-637.142177,684.458114,771.947189,607.89238,0.483245
12-12-2020,15:38:17,-0.017651,-0.015426,0.119082,-0.012505,1.330524,4.786657,-2.126413,0.509361,-637.12881,685.627726,772.244187,608.709856,0.482381
12-12-2020,15:38:18,-0.008596,-0.016441,0.116318,-0.018019,1.333856,4.76385,-2.124963,0.511506,-637.113772,683.968965,772.777614,606.862704,0.482681
12-12-2020,15:38:19,-0.018428,-0.013882,0.107676,-0.016133,1.332508,4.768064,-2.124727,0.510862,-637.087038,684.280166,771.765481,607.638407,0.483174
12-12-2020,15:38:20,-0.01584,-0.013525,0.113018,-0.016084,1.332288,4.766401,-2.12478,0.510439,-637.102076,686.351632,772.491059,604.501758,0.479318
12-12-2020,15:38:21,-0.014896,-0.018448,0.115426,-0.014912,1.331173,4.756085,-2.126206,0.511958,-637.163063,684.933478,772.076264,606.753262,0.478565
12-12-2020,15:38:21,-0.018945,-0.015541,0.122079,-0.01638,1.329843,4.756491,-2.123811,0.514788,-637.171,684.536645,771.699064,606.609149,0.481553
12-12-2020,15:38:22,-0.015671,-0.015967,0.125187,-0.014317,1.333079,4.768297,-2.126379,0.515342,-637.144683,685.897154,771.61009,607.738242,0.482135
12-12-2020,15:38:23,-0.017434,-0.014584,0.122302,-0.014533,1.327953,4.75278,-2.124331,0.511228,-637.129228,683.470627,771.535318,606.227772,0.48156
12-12-2020,15:38:24,-0.014263,-0.016183,0.127083,-0.015833,1.330223,4.747325,-2.12326,0.512047,-637.092886,683.447652,770.699463,606.402378,0.476628
12-12-2020,15:38:25,-0.018846,-0.015089,0.116491,-0.012535,1.332286,4.759118,-2.126803,0.513909,-637.107924,683.750081,771.597976,605.003021,0.4793
12-12-2020,15:38:26,-0.015747,-0.016482,0.114101,-0.013873,1.333721,4.751573,-2.126815,0.518075,-637.115025,682.735442,768.924577,609.30051,0.480512
12-12-2020,15:38:27,-0.016176,-0.013697,0.107193,-0.015062,1.329994,4.756097,-2.1273,0.516758,-637.138417,683.659436,771.343168,609.178536,0.480329
12-12-2020,15:38:28,-0.017007,-0.017636,0.101526,-0.014674,1.333438,4.77358,-2.129089,0.516035,-637.114608,684.833643,771.443838,607.169309,0.478059
12-12-2020,15:38:29,-0.017043,-0.01542,0.102604,-0.013832,1.3269,4.762638,-2.123977,0.51417,-637.112101,681.607184,769.285904,607.004728,0.478128
12-12-2020,15:38:30,-0.015352,-0.015483,0.100199,-0.014968,1.331453,4.770479,-2.128707,0.516077,-637.130899,685.126046,772.086289,607.363966,0.479453
12-12-2020,15:38:31,-0.019351,-0.013753,0.102575,-0.01108,1.332767,4.781127,-2.128611,0.51845,-637.160139,687.103108,774.862447,606.993868,0.480981
12-12-2020,15:38:31,-0.013853,-0.014632,0.107886,-0.016017,1.331914,4.771042,-2.124213,0.518825,-637.130063,686.804857,772.790981,609.762089,0.47964
12-12-2020,15:38:32,-0.016091,-0.013341,0.11112,-0.015045,1.327569,4.773603,-2.118902,0.520377,-637.12338,683.224591,770.970563,605.675548,0.478321
12-12-2020,15:38:33,-0.014373,-0.014573,0.11252,-0.011939,1.330077,4.762661,-2.126934,0.519848,-637.112101,684.676163,772.174428,606.657186,0.477424
12-12-2020,15:38:34,-0.018449,-0.015309,0.115019,-0.015482,1.334904,4.780491,-2.124329,0.514265,-637.095392,686.05171,774.098022,607.297131,0.479467
12-12-2020,15:38:35,-0.014964,-0.015875,0.122992,-0.015009,1.333252,4.777565,-2.121574,0.516865,-637.156797,683.139794,770.963044,607.697723,0.480869
12-12-2020,15:38:36,-0.018469,-0.014842,0.124697,-0.012732,1.329102,4.760583,-2.12311,0.516975,-637.097063,682.519899,770.69821,607.340574,0.477597
12-12-2020,15:38:37,-0.012968,-0.014072,0.121856,-0.015419,1.331103,4.761578,-2.112901,0.517543,-637.150949,682.547051,770.10505,605.621662,0.477585
12-12-2020,15:38:38,-0.016601,-0.012229,0.121665,-0.014095,1.328665,4.772707,-2.116058,0.517867,-637.109595,682.956415,769.761685,607.708166,0.475018
12-12-2020,15:38:39,-0.013884,-0.017894,0.115675,-0.015433,1.333557,4.778321,-2.120227,0.520092,-637.150531,685.503246,772.748791,609.012702,0.47713
12-12-2020,15:38:40,-0.017339,-0.013911,0.111552,-0.016261,1.336072,4.774001,-2.119296,0.519339,-637.121709,684.560873,771.351522,605.305867,0.47627
12-12-2020,15:38:41,-0.013206,-0.01685,0.116616,-0.015968,1.333921,4.776943,-2.12228,0.520064,-637.133823,684.35452,771.492711,606.545656,0.474784
12-12-2020,15:38:42,-0.019436,-0.014402,0.113121,-0.014757,1.330719,4.770908,-2.121267,0.518199,-637.126304,685.060464,772.390388,608.40325,0.476676
12-12-2020,15:38:42,-0.016944,-0.012063,0.117044,-0.013832,1.331758,4.77549,-2.128092,0.518176,-637.120873,686.554226,774.640639,608.513528,0.47637
12-12-2020,15:38:43,-0.01277,-0.013812,0.116695,-0.015851,1.33283,4.777336,-2.123701,0.517807,-637.159303,684.265963,771.909177,609.411623,0.477337
12-12-2020,15:38:44,-0.018871,-0.012424,0.128353,-0.011546,1.326469,4.752209,-2.119731,0.521056,-637.089962,682.025321,769.56494,606.372302,0.474714
12-12-2020,15:38:45,-0.015788,-0.013776,0.125824,-0.012016,1.333692,4.747274,-2.119778,0.52354,-637.146772,683.801042,770.340225,604.465835,0.473471
12-12-2020,15:38:46,-0.016219,-0.015199,0.121311,-0.012869,1.33133,4.760035,-2.12509,0.521162,-637.118367,685.167818,771.885367,606.98969,0.475031
12-12-2020,15:38:47,-0.014759,-0.013094,0.127419,-0.016167,1.327748,4.757613,-2.1265,0.518672,-637.166822,682.504026,770.2972,604.645871,0.475471
12-12-2020,15:38:48,-0.01881,-0.012691,0.124432,-0.014555,1.33327,4.763283,-2.122509,0.520021,-637.140924,684.709998,771.95429,607.835153,0.474448
12-12-2020,15:38:49,-0.014398,-0.015263,0.118198,-0.014485,1.337821,4.767653,-2.11897,0.52269,-637.090798,683.8637,771.989796,605.917824,0.476532
12-12-2020,15:38:50,-0.019113,-0.018118,0.1108,-0.013606,1.337129,4.779392,-2.121341,0.523867,-637.138,685.00449,771.358623,607.195626,0.475482
12-12-2020,15:38:51,-0.015233,-0.013511,0.104644,-0.014512,1.339794,4.772214,-2.123478,0.522907,-637.105,681.722892,770.408731,607.455029,0.475148
12-12-2020,15:38:52,-0.015777,-0.015501,0.109016,-0.017272,1.335484,4.76483,-2.128373,0.524563,-637.148443,683.562107,771.922544,609.156815,0.476256
