Date,Time,F1,F2,F3,F4,F5,F6,F7,Top Tank,P1,P2,P3,Unknown
05-12-2019,12:37:42,-0.006465,0.001027,-0.007144,-0.00224,-0.000792,-0.005324000000000001,0.0015660000000000001,0.04724,-0.000182,4.167313,6.773376,-50.345468
05-12-2019,12:37:43,-0.0019100000000000002,-0.001923,-0.004477,-0.000666,-0.004941,-0.005099,0.003679,0.047543,0.283532,3.863548,6.999445,-50.05273
05-12-2019,12:37:44,-0.001452,-0.002374,-0.003861,0.000656,-0.006019,-0.005019,0.0008320000000000001,0.047165,0.35320799999999997,4.076083000000001,6.13978,-50.104862
05-12-2019,12:37:45,-0.007256,-0.000558,-0.007983,-0.001299,-0.000944,-0.0055049999999999995,-0.0005780000000000001,0.048087,-0.101437,4.658049,6.056069,-50.961519
05-12-2019,12:37:46,-0.003113,0.0004969999999999999,-0.008608,-0.0007650000000000001,-0.005534000000000001,-0.005197,0.001539,0.048025,1.000337,4.655542,6.382892,-50.074284999999996
05-12-2019,12:37:47,-0.007963,0.001047,-0.005353,-0.004705,0.001193,-0.004307,-0.0027559999999999998,0.048551,0.026385000000000002,3.398878,6.160332,-49.864256
05-12-2019,12:37:48,-0.002112,-0.004389,-0.002657,-0.0003,-0.005343,-0.002478,-0.002494,0.047829,-0.24730500000000002,4.81344,5.867093,-49.764505
05-12-2019,12:37:49,-0.00755,6.6e-05,-0.07855,-0.003075,0.000598,-0.003899,-0.003785,0.049292,-0.665859,2.5251770000000002,5.632503,-49.741948
05-12-2019,12:37:50,-0.002017,-0.004799,-0.127965,-0.001176,-0.005556,-0.001309,0.000217,0.048669,-0.6402939999999999,4.460551000000001,6.081633999999999,-48.867746000000004
05-12-2019,12:37:51,-0.007644,0.0016539999999999999,-0.074254,-0.0017510000000000002,-0.000453,-0.004964,0.001424,0.049054,-0.739544,4.003901,6.163841000000001,-50.048219
05-12-2019,12:37:51,-0.008221,-0.0014449999999999999,-0.0017469999999999999,-0.003582,-0.00079,-0.002905,-0.0033200000000000005,0.049072000000000005,-0.605707,3.158272,5.801929,-50.945479
05-12-2019,12:37:52,-0.001513,-0.004137,0.08044,-0.004186,-0.004372999999999999,-0.000151,-0.007999,0.050442,-0.9711270000000001,3.2991260000000002,5.216455000000001,-49.305347999999995
05-12-2019,12:37:53,-0.000857,-0.0022559999999999998,0.0004980000000000001,-0.000772,-0.004873,-0.005065,-0.001147,0.049962,-0.8758879999999999,4.597897,5.636513,-50.633693
05-12-2019,12:37:54,-0.003437,-0.001515,-0.006409999999999999,-0.001018,-0.004054,-0.004833,-0.001232,0.050582999999999996,-1.553093,2.943731,5.889149,-48.6507
05-12-2019,12:37:55,-0.006448000000000001,0.0013210000000000001,-0.0075379999999999996,-0.002722,-0.001308,-0.006726,-0.000421,0.050401999999999995,-1.466876,3.529707,5.64353,-49.464248
05-12-2019,12:37:56,-0.008270999999999999,0.00025699999999999996,-0.0036609999999999998,-0.005884,0.001132,-0.003127,-0.004487,0.051177999999999994,-2.096963,3.4475,4.926725,-49.378031
05-12-2019,12:37:57,-0.0029519999999999998,0.00014199999999999998,-0.007084,0.00049,-0.004869,-0.006173,0.002866,0.050943,-1.325019,2.601871,4.500652,-50.000599
05-12-2019,12:37:58,-0.002687,-0.004653,0.002045,-0.004927,-0.005123,-0.00107,-0.00801,0.051661,-2.3105,2.652498,5.165326,-50.010123
05-12-2019,12:37:59,-0.00598,0.0009660000000000001,-0.007058,-0.002761,-0.002752,-0.006609,0.005107,0.051187,-1.34156,2.5657799999999997,5.2400139999999995,-50.130426
05-12-2019,12:38:00,-0.007054,0.001458,0.079538,-0.00323,0.001182,-0.005423,0.008526,0.051761,-0.757088,2.304121,5.042016,-50.569532
05-12-2019,12:38:01,-0.00821,0.000737,0.07649299999999999,-0.002718,0.000212,-0.004556,0.002688,0.052075,-0.82125,2.710143,4.565816000000001,-50.048219
05-12-2019,12:38:01,-0.0011619999999999998,-0.0025559999999999997,-0.003926,-0.000394,-0.00577,-0.00417,-0.001277,0.052441999999999996,-1.956609,2.314647,4.311175,-49.992078
05-12-2019,12:38:02,-0.0064069999999999995,-0.0033759999999999997,0.000624,-0.005229999999999999,-0.000805,-0.001686,-0.0018989999999999999,0.053015,-2.1851849999999997,1.35874,4.813941000000001,-49.335925
05-12-2019,12:38:03,-0.002283,-0.003915,-0.006079,-0.0020870000000000003,0.001041,-0.0023539999999999998,-0.004653,0.052236000000000005,-1.409732,1.805365,4.076083000000001,-49.369009000000005
05-12-2019,12:38:04,-0.0012,0.00135,-0.008849,-0.00713,0.000436,-0.000749,-0.00502,0.053112,-1.6683830000000002,0.6720109999999999,4.5417559999999995,-49.804103999999995
05-12-2019,12:38:05,-0.006091,-0.0009710000000000001,0.0009519999999999999,-0.004274,-0.00572,-0.004872,0.000892,0.05325,-2.188192,3.467049,4.379848,-49.860746999999996
05-12-2019,12:38:06,-0.008466,-0.004782,0.0016699999999999998,-0.001274,-0.00435,-0.005748,-0.002195,0.053401,-1.634799,2.1346939999999996,5.2445260000000005,-49.886311
05-12-2019,12:38:07,-0.0034479999999999997,-0.0033179999999999998,-0.008618,-0.003192,0.0005099999999999999,-0.001439,-0.005184,0.053397,-1.675902,1.802357,5.261067,-49.852727
05-12-2019,12:38:08,-0.007462000000000001,-0.002366,0.001225,-0.002193,-0.005422,-0.006293,0.005569,0.054301999999999996,-2.0077380000000002,3.2790760000000003,4.77384,-50.095839
05-12-2019,12:38:09,-0.003774,0.001451,-0.072589,-0.005107,-0.00396,-0.0037020000000000004,0.006186,0.05407000000000001,-1.9235259999999998,3.299628,5.157807,-49.577032
05-12-2019,12:38:10,-0.006046,-0.0033450000000000003,-0.06917100000000001,-0.001326,-0.000343,-0.0024010000000000004,-0.007709000000000001,0.054275,-1.8994650000000002,1.438942,5.008932,-48.78203
05-12-2019,12:38:11,-0.010134,-0.003915,0.002971,-0.000906,-0.005033,-0.005465,0.005569,0.054328999999999995,-1.231784,2.74072,4.386364,-49.730419
05-12-2019,12:38:12,-0.00446,-0.004903,-0.004,0.0015949999999999998,-0.000105,-0.005058,-0.005201,0.055153999999999995,-2.391705,2.489086,4.903166000000001,-49.821146999999996
05-12-2019,12:38:12,-0.0038810000000000003,-0.0034840000000000006,-0.001485,-0.00043200000000000004,0.000984,-0.003196,-0.006934999999999999,0.055,-1.171131,2.579314,4.689127,-50.681815
05-12-2019,12:38:13,-0.005363000000000001,6.2e-05,-0.000816,-0.004231,-0.004079,-0.00414,0.001469,0.054814999999999996,-1.9871860000000001,3.2835870000000003,4.97635,-50.295843
05-12-2019,12:38:14,-0.006405,-0.001322,0.001704,-0.002703,-0.006234,-0.00532,0.000517,0.055411,-3.071417,4.093126,5.904187,-50.093333
05-12-2019,12:38:15,-0.005069,0.000964,-0.008028,-0.006154,-0.0036829999999999996,-0.001599,0.000711,0.055741,-1.332036,2.492094,5.542777,-49.511868
05-12-2019,12:38:16,-0.0052640000000000004,0.0008289999999999999,0.001778,-0.004067,-0.003744,-0.002698,0.00598,0.055575,-1.252837,2.695607,3.9176839999999995,-50.601613
05-12-2019,12:38:17,-0.007552,-0.003582,-0.002778,0.0014269999999999999,-0.002875,-0.005638000000000001,-0.006802,0.05587999999999999,-1.369631,2.770295,4.878604,-49.715381
05-12-2019,12:38:18,-0.0020039999999999997,-0.0017329999999999997,-0.007839,-0.003264,0.001389,-0.0001,-0.007647,0.05608,-0.6067100000000001,2.935711,5.359816,-49.724404
05-12-2019,12:38:19,-0.00231,-0.0029850000000000002,-0.007981,-0.0012289999999999998,0.0009660000000000001,-0.001495,-0.005228,0.056201999999999995,-1.248325,3.809913,4.672585,-49.671771
05-12-2019,12:38:20,-0.004182,0.000571,-0.003751,-0.004445,-0.004029,-0.0048920000000000005,-0.002911,0.056807,-1.982174,1.702105,4.685618,-50.88633
05-12-2019,12:38:21,-0.010655,0.00133,-0.015954,-0.012346,-0.005875,-0.003693,-0.000837,0.055777,-1.105967,2.32768,4.233479,-50.167018
